"","ID_Village_SHP","Year","ID_BN","Cell","Cell_ID","Distr_ID","District","Name","Prov_ID","Province","Sector","Sector_ID","cloud","ndvi","rain"
"1",21010106,"2016",NA,"Gahondo",210101,21,"Nyanza","Kibaga",2,"South/Amajyepfo","Busasamana",2101,18.42,0.314615841441476,191.538024902344
"2",21010106,"2017",NA,"Gahondo",210101,21,"Nyanza","Kibaga",2,"South/Amajyepfo","Busasamana",2101,10.796,0.494182393114655,119.759197235107
"3",21010106,"2018",NA,"Gahondo",210101,21,"Nyanza","Kibaga",2,"South/Amajyepfo","Busasamana",2101,2.979,0.540111238789222,206.635206699371
"4",21010106,"2019",NA,"Gahondo",210101,21,"Nyanza","Kibaga",2,"South/Amajyepfo","Busasamana",2101,18.371,0.384944456196874,95.3151226043701
"5",21010106,"2020",NA,"Gahondo",210101,21,"Nyanza","Kibaga",2,"South/Amajyepfo","Busasamana",2101,4.683,0.215312402191709,367.030927658081
"6",21010108,"2016",NA,"Gahondo",210101,21,"Nyanza","Nyakwibereka",2,"South/Amajyepfo","Busasamana",2101,18.42,0.443990671808643,191.538024902344
"7",21010108,"2017",NA,"Gahondo",210101,21,"Nyanza","Nyakwibereka",2,"South/Amajyepfo","Busasamana",2101,10.796,0.385199930682609,119.759197235107
"8",21010108,"2018",NA,"Gahondo",210101,21,"Nyanza","Nyakwibereka",2,"South/Amajyepfo","Busasamana",2101,2.979,0.534743637532525,206.635206699371
"9",21010108,"2019",NA,"Gahondo",210101,21,"Nyanza","Nyakwibereka",2,"South/Amajyepfo","Busasamana",2101,18.371,0.432724376701721,95.3151226043701
"10",21010108,"2020",NA,"Gahondo",210101,21,"Nyanza","Nyakwibereka",2,"South/Amajyepfo","Busasamana",2101,4.683,0.316666030528299,367.030927658081
"11",21010302,"2016",NA,"Kibinja",210103,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Busasamana",2101,18.42,0.390941656434493,191.538024902344
"12",21010302,"2017",NA,"Kibinja",210103,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Busasamana",2101,10.796,0.402384418667412,119.759197235107
"13",21010302,"2018",NA,"Kibinja",210103,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Busasamana",2101,2.979,0.427824854993656,206.635206699371
"14",21010302,"2019",NA,"Kibinja",210103,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Busasamana",2101,18.371,0.495113504645569,95.3151226043701
"15",21010302,"2020",NA,"Kibinja",210103,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Busasamana",2101,4.683,0.343592282700379,367.030927658081
"16",21010304,"2016",NA,"Kibinja",210103,21,"Nyanza","Ngorongari",2,"South/Amajyepfo","Busasamana",2101,18.42,0.472860557203877,191.538024902344
"17",21010304,"2017",NA,"Kibinja",210103,21,"Nyanza","Ngorongari",2,"South/Amajyepfo","Busasamana",2101,10.796,0.427792947485896,119.759197235107
"18",21010304,"2018",NA,"Kibinja",210103,21,"Nyanza","Ngorongari",2,"South/Amajyepfo","Busasamana",2101,2.979,0.49675774535133,206.635206699371
"19",21010304,"2019",NA,"Kibinja",210103,21,"Nyanza","Ngorongari",2,"South/Amajyepfo","Busasamana",2101,18.371,0.443631020598776,95.3151226043701
"20",21010304,"2020",NA,"Kibinja",210103,21,"Nyanza","Ngorongari",2,"South/Amajyepfo","Busasamana",2101,4.683,0.47160086552648,367.030927658081
"21",21010406,"2016",NA,"Nyanza",210104,21,"Nyanza","Gatunguru",2,"South/Amajyepfo","Busasamana",2101,18.42,0.545709390885825,186.114171981812
"22",21010406,"2017",NA,"Nyanza",210104,21,"Nyanza","Gatunguru",2,"South/Amajyepfo","Busasamana",2101,10.796,0.382675791787191,120.617563247681
"23",21010406,"2018",NA,"Nyanza",210104,21,"Nyanza","Gatunguru",2,"South/Amajyepfo","Busasamana",2101,2.979,0.558094619821193,206.232804298401
"24",21010406,"2019",NA,"Nyanza",210104,21,"Nyanza","Gatunguru",2,"South/Amajyepfo","Busasamana",2101,18.371,0.563522202489601,95.0006139278412
"25",21010406,"2020",NA,"Nyanza",210104,21,"Nyanza","Gatunguru",2,"South/Amajyepfo","Busasamana",2101,4.683,0.318929030977154,366.568833351135
"26",21010407,"2016",NA,"Nyanza",210104,21,"Nyanza","Gishike",2,"South/Amajyepfo","Busasamana",2101,18.42,0.539828368480274,191.538024902344
"27",21010407,"2017",NA,"Nyanza",210104,21,"Nyanza","Gishike",2,"South/Amajyepfo","Busasamana",2101,10.796,0.511169070089179,119.759197235107
"28",21010407,"2018",NA,"Nyanza",210104,21,"Nyanza","Gishike",2,"South/Amajyepfo","Busasamana",2101,2.979,0.570688955316088,206.635206699371
"29",21010407,"2019",NA,"Nyanza",210104,21,"Nyanza","Gishike",2,"South/Amajyepfo","Busasamana",2101,18.371,0.512790615689296,95.3151226043701
"30",21010407,"2020",NA,"Nyanza",210104,21,"Nyanza","Gishike",2,"South/Amajyepfo","Busasamana",2101,4.683,0.164607403038949,367.030927658081
"31",21010413,"2016",NA,"Nyanza",210104,21,"Nyanza","Nyarunyinya",2,"South/Amajyepfo","Busasamana",2101,18.42,0.222445096063555,191.538024902344
"32",21010413,"2017",NA,"Nyanza",210104,21,"Nyanza","Nyarunyinya",2,"South/Amajyepfo","Busasamana",2101,10.796,0.540286456272436,119.759197235107
"33",21010413,"2018",NA,"Nyanza",210104,21,"Nyanza","Nyarunyinya",2,"South/Amajyepfo","Busasamana",2101,2.979,0.501721035725468,206.635206699371
"34",21010413,"2019",NA,"Nyanza",210104,21,"Nyanza","Nyarunyinya",2,"South/Amajyepfo","Busasamana",2101,18.371,0.338167273808245,95.3151226043701
"35",21010413,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.030927658081
"36",21010501,"2016",NA,"Rwesero",210105,21,"Nyanza","Bukinankwavu",2,"South/Amajyepfo","Busasamana",2101,18.42,0.282746820820275,186.114171981812
"37",21010501,"2017",NA,"Rwesero",210105,21,"Nyanza","Bukinankwavu",2,"South/Amajyepfo","Busasamana",2101,10.796,0.558631932586538,120.617563247681
"38",21010501,"2018",NA,"Rwesero",210105,21,"Nyanza","Bukinankwavu",2,"South/Amajyepfo","Busasamana",2101,2.979,0.613987972002447,206.232804298401
"39",21010501,"2019",NA,"Rwesero",210105,21,"Nyanza","Bukinankwavu",2,"South/Amajyepfo","Busasamana",2101,18.371,0.566727520897697,95.0006139278412
"40",21010501,"2020",NA,"Rwesero",210105,21,"Nyanza","Bukinankwavu",2,"South/Amajyepfo","Busasamana",2101,4.683,0.287529536691104,366.568833351135
"41",21010502,"2016",NA,"Rwesero",210105,21,"Nyanza","Gahanda",2,"South/Amajyepfo","Busasamana",2101,18.42,0.553581467447984,187.045118331909
"42",21010502,"2017",NA,"Rwesero",210105,21,"Nyanza","Gahanda",2,"South/Amajyepfo","Busasamana",2101,10.796,0.628447720758418,115.791075229645
"43",21010502,"2018",NA,"Rwesero",210105,21,"Nyanza","Gahanda",2,"South/Amajyepfo","Busasamana",2101,2.979,0.603073623001566,205.552556276321
"44",21010502,"2019",NA,"Rwesero",210105,21,"Nyanza","Gahanda",2,"South/Amajyepfo","Busasamana",2101,18.371,0.586008849682755,98.3572211265564
"45",21010502,"2020",NA,"Rwesero",210105,21,"Nyanza","Gahanda",2,"South/Amajyepfo","Busasamana",2101,4.683,0.490426368233387,363.085583686829
"46",21070403,"2016",NA,"Nyamure",210704,21,"Nyanza","Gituza",2,"South/Amajyepfo","Muyira",2107,18.42,0.529236337645166,199.958311080933
"47",21070403,"2017",NA,"Nyamure",210704,21,"Nyanza","Gituza",2,"South/Amajyepfo","Muyira",2107,10.796,0.579461347176634,115.207861661911
"48",21070403,"2018",NA,"Nyamure",210704,21,"Nyanza","Gituza",2,"South/Amajyepfo","Muyira",2107,2.979,0.497597499685818,205.445292234421
"49",21070403,"2019",NA,"Nyamure",210704,21,"Nyanza","Gituza",2,"South/Amajyepfo","Muyira",2107,18.371,0.0770535966906229,96.7618284225464
"50",21070403,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.006072998047
"51",21070404,"2016",NA,"Nyamure",210704,21,"Nyanza","Kanyundo",2,"South/Amajyepfo","Muyira",2107,18.42,0.532586900318237,199.958311080933
"52",21070404,"2017",NA,"Nyamure",210704,21,"Nyanza","Kanyundo",2,"South/Amajyepfo","Muyira",2107,10.796,0.53326568488172,115.207861661911
"53",21070404,"2018",NA,"Nyamure",210704,21,"Nyanza","Kanyundo",2,"South/Amajyepfo","Muyira",2107,2.979,0.573716499448336,205.445292234421
"54",21070404,"2019",NA,"Nyamure",210704,21,"Nyanza","Kanyundo",2,"South/Amajyepfo","Muyira",2107,18.371,0.504063477215041,96.7618284225464
"55",21070404,"2020",NA,"Nyamure",210704,21,"Nyanza","Kanyundo",2,"South/Amajyepfo","Muyira",2107,4.683,0.506758033904407,377.006072998047
"56",21080201,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Bayi",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.639678986961591,198.187454223633
"57",21080201,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Bayi",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.682583910393559,119.855545043945
"58",21080201,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Bayi",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.558654406721724,213.604230165482
"59",21080201,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Bayi",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.644175506607723,100.292664527893
"60",21080201,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Bayi",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.616052854675693,386.811812400818
"61",21080202,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Kankima",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.517175542437865,199.958311080933
"62",21080202,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Kankima",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.567433977497351,115.207861661911
"63",21080202,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Kankima",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.461244938672771,205.445292234421
"64",21080202,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Kankima",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.236760020876365,96.7618284225464
"65",21080202,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Kankima",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.446721381589823,377.006072998047
"66",21080203,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Karuyumbo",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.497176791243303,198.187454223633
"67",21080203,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Karuyumbo",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.554968396354011,119.855545043945
"68",21080203,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Karuyumbo",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.462694491347778,213.604230165482
"69",21080203,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Karuyumbo",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.337206593032359,100.292664527893
"70",21080203,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Karuyumbo",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.343259430050155,386.811812400818
"71",21080205,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Mpande",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.515796787133853,198.187454223633
"72",21080205,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Mpande",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.514772518973342,119.855545043945
"73",21080205,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Mpande",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.517226633938041,213.604230165482
"74",21080205,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Mpande",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.341362460924621,100.292664527893
"75",21080205,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Mpande",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.508476217817959,386.811812400818
"76",21080206,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Nyabigugu",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.515565916369716,214.206251621246
"77",21080206,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Nyabigugu",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.543924340068692,136.097967624664
"78",21080206,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Nyabigugu",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.514825915388819,239.909463167191
"79",21080206,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Nyabigugu",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.572521098882712,110.601680755615
"80",21080206,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Nyabigugu",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.52394412655563,428.139763832092
"81",21080207,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Nyarutovu",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.539287377117472,198.187454223633
"82",21080207,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Nyarutovu",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.480549841523383,119.855545043945
"83",21080207,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Nyarutovu",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.508319001283739,213.604230165482
"84",21080207,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Nyarutovu",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.384305825498686,100.292664527893
"85",21080207,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Nyarutovu",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.515670774671805,386.811812400818
"86",21080209,"2016",NA,"Cyotamakara",210802,21,"Nyanza","Rwimpundu",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.434181149516272,214.206251621246
"87",21080209,"2017",NA,"Cyotamakara",210802,21,"Nyanza","Rwimpundu",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.596205856608254,136.097967624664
"88",21080209,"2018",NA,"Cyotamakara",210802,21,"Nyanza","Rwimpundu",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.504234767842417,239.909463167191
"89",21080209,"2019",NA,"Cyotamakara",210802,21,"Nyanza","Rwimpundu",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.496336162744587,110.601680755615
"90",21080209,"2020",NA,"Cyotamakara",210802,21,"Nyanza","Rwimpundu",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.343795083481588,428.139763832092
"91",21080311,"2016",NA,"Kagunga",210803,21,"Nyanza","Samuduha",2,"South/Amajyepfo","Ntyazo",2108,18.42,0.45666483210355,214.206251621246
"92",21080311,"2017",NA,"Kagunga",210803,21,"Nyanza","Samuduha",2,"South/Amajyepfo","Ntyazo",2108,10.796,0.563728473023874,136.097967624664
"93",21080311,"2018",NA,"Kagunga",210803,21,"Nyanza","Samuduha",2,"South/Amajyepfo","Ntyazo",2108,2.979,0.488175379078455,239.909463167191
"94",21080311,"2019",NA,"Kagunga",210803,21,"Nyanza","Samuduha",2,"South/Amajyepfo","Ntyazo",2108,18.371,0.543501595701646,110.601680755615
"95",21080311,"2020",NA,"Kagunga",210803,21,"Nyanza","Samuduha",2,"South/Amajyepfo","Ntyazo",2108,4.683,0.498605097949986,428.139763832092
"96",21090203,"2016",NA,"Kabirizi",210902,21,"Nyanza","Kabuye",2,"South/Amajyepfo","Nyagisozi",2109,18.42,0.534738816129986,201.113717556
"97",21090203,"2017",NA,"Kabirizi",210902,21,"Nyanza","Kabuye",2,"South/Amajyepfo","Nyagisozi",2109,10.796,0.492094324847722,134.625294208527
"98",21090203,"2018",NA,"Kabirizi",210902,21,"Nyanza","Kabuye",2,"South/Amajyepfo","Nyagisozi",2109,2.979,0.563530293675521,216.491326332092
"99",21090203,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.362478494644
"100",21090203,"2020",NA,"Kabirizi",210902,21,"Nyanza","Kabuye",2,"South/Amajyepfo","Nyagisozi",2109,4.683,0.502317691787485,344.723779201508
"101",21090402,"2016",NA,"Kirambi",210904,21,"Nyanza","Bweru",2,"South/Amajyepfo","Nyagisozi",2109,18.42,0.501083770882395,179.212555885315
"102",21090402,"2017",NA,"Kirambi",210904,21,"Nyanza","Bweru",2,"South/Amajyepfo","Nyagisozi",2109,10.796,0.52426900249319,121.809789657593
"103",21090402,"2018",NA,"Kirambi",210904,21,"Nyanza","Bweru",2,"South/Amajyepfo","Nyagisozi",2109,2.979,0.285491979890968,201.246392250061
"104",21090402,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2449977397919
"105",21090402,"2020",NA,"Kirambi",210904,21,"Nyanza","Bweru",2,"South/Amajyepfo","Nyagisozi",2109,4.683,0.254410070620763,348.05703830719
"106",21090403,"2016",NA,"Kirambi",210904,21,"Nyanza","Gasharu",2,"South/Amajyepfo","Nyagisozi",2109,18.42,0.519792947352097,179.212555885315
"107",21090403,"2017",NA,"Kirambi",210904,21,"Nyanza","Gasharu",2,"South/Amajyepfo","Nyagisozi",2109,10.796,0.504593965642907,121.809789657593
"108",21090403,"2018",NA,"Kirambi",210904,21,"Nyanza","Gasharu",2,"South/Amajyepfo","Nyagisozi",2109,2.979,0.365920200997825,201.246392250061
"109",21090403,"2019",NA,"Kirambi",210904,21,"Nyanza","Gasharu",2,"South/Amajyepfo","Nyagisozi",2109,18.371,0.385354008199955,97.2449977397919
"110",21090403,"2020",NA,"Kirambi",210904,21,"Nyanza","Gasharu",2,"South/Amajyepfo","Nyagisozi",2109,4.683,0.240081534025739,348.05703830719
"111",21090405,"2016",NA,"Kirambi",210904,21,"Nyanza","Jarama",2,"South/Amajyepfo","Nyagisozi",2109,18.42,0.590181111390002,187.243284225464
"112",21090405,"2017",NA,"Kirambi",210904,21,"Nyanza","Jarama",2,"South/Amajyepfo","Nyagisozi",2109,10.796,0.562924250177513,131.041369438171
"113",21090405,"2018",NA,"Kirambi",210904,21,"Nyanza","Jarama",2,"South/Amajyepfo","Nyagisozi",2109,2.979,0.547692640111381,219.175406455994
"114",21090405,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.279327869415
"115",21090405,"2020",NA,"Kirambi",210904,21,"Nyanza","Jarama",2,"South/Amajyepfo","Nyagisozi",2109,4.683,0.447457641617943,343.877984523773
"116",21090406,"2016",NA,"Kirambi",210904,21,"Nyanza","Mpaza",2,"South/Amajyepfo","Nyagisozi",2109,18.42,0.5137447765196,179.212555885315
"117",21090406,"2017",NA,"Kirambi",210904,21,"Nyanza","Mpaza",2,"South/Amajyepfo","Nyagisozi",2109,10.796,0.521532578458416,121.809789657593
"118",21090406,"2018",NA,"Kirambi",210904,21,"Nyanza","Mpaza",2,"South/Amajyepfo","Nyagisozi",2109,2.979,0.365188062019509,201.246392250061
"119",21090406,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2449977397919
"120",21090406,"2020",NA,"Kirambi",210904,21,"Nyanza","Mpaza",2,"South/Amajyepfo","Nyagisozi",2109,4.683,0.26664514623923,348.05703830719
"121",21090407,"2016",NA,"Kirambi",210904,21,"Nyanza","Murende",2,"South/Amajyepfo","Nyagisozi",2109,18.42,0.531526735459136,179.212555885315
"122",21090407,"2017",NA,"Kirambi",210904,21,"Nyanza","Murende",2,"South/Amajyepfo","Nyagisozi",2109,10.796,0.569484149706048,121.809789657593
"123",21090407,"2018",NA,"Kirambi",210904,21,"Nyanza","Murende",2,"South/Amajyepfo","Nyagisozi",2109,2.979,0.392364904860312,201.246392250061
"124",21090407,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2449977397919
"125",21090407,"2020",NA,"Kirambi",210904,21,"Nyanza","Murende",2,"South/Amajyepfo","Nyagisozi",2109,4.683,0.306000341984887,348.05703830719
"126",21100301,"2016",NA,"Mubuga",211003,21,"Nyanza","Kabisine",2,"South/Amajyepfo","Rwabicuma",2110,18.42,0.569452866774833,179.212555885315
"127",21100301,"2017",NA,"Mubuga",211003,21,"Nyanza","Kabisine",2,"South/Amajyepfo","Rwabicuma",2110,10.796,0.604060319897586,121.809789657593
"128",21100301,"2018",NA,"Mubuga",211003,21,"Nyanza","Kabisine",2,"South/Amajyepfo","Rwabicuma",2110,2.979,0.582983242665242,201.246392250061
"129",21100301,"2019",NA,"Mubuga",211003,21,"Nyanza","Kabisine",2,"South/Amajyepfo","Rwabicuma",2110,18.371,0.510220021297793,97.2449977397919
"130",21100301,"2020",NA,"Mubuga",211003,21,"Nyanza","Kabisine",2,"South/Amajyepfo","Rwabicuma",2110,4.683,0.416336541354953,348.05703830719
"131",21100302,"2016",NA,"Mubuga",211003,21,"Nyanza","Kadusenyi",2,"South/Amajyepfo","Rwabicuma",2110,18.42,0.353785418788088,197.656487464905
"132",21100302,"2017",NA,"Mubuga",211003,21,"Nyanza","Kadusenyi",2,"South/Amajyepfo","Rwabicuma",2110,10.796,0.507305983282056,128.261873245239
"133",21100302,"2018",NA,"Mubuga",211003,21,"Nyanza","Kadusenyi",2,"South/Amajyepfo","Rwabicuma",2110,2.979,0.419632335737973,215.111801147461
"134",21100302,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.851027727127
"135",21100302,"2020",NA,"Mubuga",211003,21,"Nyanza","Kadusenyi",2,"South/Amajyepfo","Rwabicuma",2110,4.683,0.24369599740432,364.752718448639
"136",21100303,"2016",NA,"Mubuga",211003,21,"Nyanza","Karwiru",2,"South/Amajyepfo","Rwabicuma",2110,18.42,0.571896924488961,187.045118331909
"137",21100303,"2017",NA,"Mubuga",211003,21,"Nyanza","Karwiru",2,"South/Amajyepfo","Rwabicuma",2110,10.796,0.574636975819199,115.791075229645
"138",21100303,"2018",NA,"Mubuga",211003,21,"Nyanza","Karwiru",2,"South/Amajyepfo","Rwabicuma",2110,2.979,0.550437410162672,205.552556276321
"139",21100303,"2019",NA,"Mubuga",211003,21,"Nyanza","Karwiru",2,"South/Amajyepfo","Rwabicuma",2110,18.371,0.543145582041538,98.3572211265564
"140",21100303,"2020",NA,"Mubuga",211003,21,"Nyanza","Karwiru",2,"South/Amajyepfo","Rwabicuma",2110,4.683,0.376424100293761,363.085583686829
"141",21100601,"2016",NA,"Runga",211006,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Rwabicuma",2110,18.42,0.455650207693194,197.656487464905
"142",21100601,"2017",NA,"Runga",211006,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Rwabicuma",2110,10.796,0.534900644519222,128.261873245239
"143",21100601,"2018",NA,"Runga",211006,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Rwabicuma",2110,2.979,0.403596936206743,215.111801147461
"144",21100601,"2019",NA,"Runga",211006,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Rwabicuma",2110,18.371,0.319704017041322,102.851027727127
"145",21100601,"2020",NA,"Runga",211006,21,"Nyanza","Kigarama",2,"South/Amajyepfo","Rwabicuma",2110,4.683,0.268018389052298,364.752718448639
"146",22010207,"2016",NA,"Gasagara",220102,22,"Gisagara","Remera",2,"South/Amajyepfo","Gikonko",2201,18.42,0.432280354691598,198.284303665161
"147",22010207,"2017",NA,"Gasagara",220102,22,"Gisagara","Remera",2,"South/Amajyepfo","Gikonko",2201,10.796,0.602236273097981,135.486553192139
"148",22010207,"2018",NA,"Gasagara",220102,22,"Gisagara","Remera",2,"South/Amajyepfo","Gikonko",2201,2.979,0.413766971100198,223.865994930267
"149",22010207,"2019",NA,"Gasagara",220102,22,"Gisagara","Remera",2,"South/Amajyepfo","Gikonko",2201,18.371,0.464052689977211,107.001003265381
"150",22010207,"2020",NA,"Gasagara",220102,22,"Gisagara","Remera",2,"South/Amajyepfo","Gikonko",2201,4.683,0.497702387479799,424.349727630615
"151",22130101,"2016",NA,"Gatoki",221301,22,"Gisagara","Gasambu",2,"South/Amajyepfo","Save",2213,18.42,0.39127800138416,181.138492107391
"152",22130101,"2017",NA,"Gatoki",221301,22,"Gisagara","Gasambu",2,"South/Amajyepfo","Save",2213,10.796,0.492264192225895,121.706025600433
"153",22130101,"2018",NA,"Gatoki",221301,22,"Gisagara","Gasambu",2,"South/Amajyepfo","Save",2213,2.979,0.52775754139006,199.294193267822
"154",22130101,"2019",NA,"Gatoki",221301,22,"Gisagara","Gasambu",2,"South/Amajyepfo","Save",2213,18.371,0.313032869609504,102.633880615234
"155",22130101,"2020",NA,"Gatoki",221301,22,"Gisagara","Gasambu",2,"South/Amajyepfo","Save",2213,4.683,0.37842913275203,366.0378074646
"156",24010307,"2016",NA,"Ryakibogo",240103,24,"Huye","Kiduha",2,"South/Amajyepfo","Gishamvu",2401,18.42,0.477919728682801,192.703816413879
"157",24010307,"2017",NA,"Ryakibogo",240103,24,"Huye","Kiduha",2,"South/Amajyepfo","Gishamvu",2401,10.796,0.682339950753074,142.697026729584
"158",24010307,"2018",NA,"Ryakibogo",240103,24,"Huye","Kiduha",2,"South/Amajyepfo","Gishamvu",2401,2.979,0.501231094750288,229.113610267639
"159",24010307,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.505210876465
"160",24010307,"2020",NA,"Ryakibogo",240103,24,"Huye","Kiduha",2,"South/Amajyepfo","Gishamvu",2401,4.683,0.45850968690159,369.973312854767
"161",24020101,"2016",NA,"Muyogoro",240201,24,"Huye","Agacyamu",2,"South/Amajyepfo","Huye",2402,18.42,0.48396748387163,201.630565166473
"162",24020101,"2017",NA,"Muyogoro",240201,24,"Huye","Agacyamu",2,"South/Amajyepfo","Huye",2402,10.796,0.46600469978723,138.673610687256
"163",24020101,"2018",NA,"Muyogoro",240201,24,"Huye","Agacyamu",2,"South/Amajyepfo","Huye",2402,2.979,0.546776915838115,234.599847078323
"164",24020101,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.504235267639
"165",24020101,"2020",NA,"Muyogoro",240201,24,"Huye","Agacyamu",2,"South/Amajyepfo","Huye",2402,4.683,0.50462022989609,388.973844528198
"166",24020102,"2016",NA,"Muyogoro",240201,24,"Huye","Agasharu",2,"South/Amajyepfo","Huye",2402,18.42,0.413846919110919,192.703816413879
"167",24020102,"2017",NA,"Muyogoro",240201,24,"Huye","Agasharu",2,"South/Amajyepfo","Huye",2402,10.796,0.406559617956936,142.697026729584
"168",24020102,"2018",NA,"Muyogoro",240201,24,"Huye","Agasharu",2,"South/Amajyepfo","Huye",2402,2.979,0.577459142615095,229.113610267639
"169",24020102,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.505210876465
"170",24020102,"2020",NA,"Muyogoro",240201,24,"Huye","Agasharu",2,"South/Amajyepfo","Huye",2402,4.683,0.529244233028248,369.973312854767
"171",24020103,"2016",NA,"Muyogoro",240201,24,"Huye","Akagarama",2,"South/Amajyepfo","Huye",2402,18.42,0.337051292306089,201.630565166473
"172",24020103,"2017",NA,"Muyogoro",240201,24,"Huye","Akagarama",2,"South/Amajyepfo","Huye",2402,10.796,0.440649363721522,138.673610687256
"173",24020103,"2018",NA,"Muyogoro",240201,24,"Huye","Akagarama",2,"South/Amajyepfo","Huye",2402,2.979,0.500583689728113,234.599847078323
"174",24020103,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.504235267639
"175",24020103,"2020",NA,"Muyogoro",240201,24,"Huye","Akagarama",2,"South/Amajyepfo","Huye",2402,4.683,0.426583855374187,388.973844528198
